"date","max_temp","mean_temp","min_temp","Day"
"19980114","11.7","9.2","7.5","6954"
"19980115","9.4","8.5","5.3","6955"
"19980116","10.4","7.9","6.4","6956"
"19980117","9.7","5.9","1.4","6957"
"19980118","6.5","8","6.3","6958"
"19980119","5.4","6.4","6.2","6959"
"19980120","7.3","3.2","0.9","6960"
"19980121","6.1","2.8","-1.6","6961"
"19980122","4.9","4","1.8","6962"
"19980123","7.4","1.6","-1.6","6963"
"19980124","4.8","3.4","-0.7","6964"
"19980125","5.6","3.5","2.2","6965"
"19980126","4.4","3.9","2.2","6966"
"19980127","5.1","2.5","0.6","6967"
"19980128","8","3.6","2.1","6968"
"19980129","7.7","4.4","0.7","6969"
"19980130","6.5","4.6","1.4","6970"
"19980131","2.6","4.8","3","6971"
"19980201","7.4","0.1","-2.4","6972"
"19980202","6.7","1.8","-3.9","6973"
"19980203","9.5","2.8","-1.2","6974"
"19980204","11","3.3","-2.9","6975"
"19980205","9.6","5.2","-0.7","6976"
"19980206","9","7.1","4.6","6977"
"19980207","11.8","6","3","6978"
"19980208","10.9","6.3","0.8","6979"
"19980209","12.1","7.2","3.4","6980"
"19980210","15.3","9.4","6.7","6981"
"19980211","15.5","11.5","7.7","6982"
"19980212","18.6","11","6.6","6983"
"19980213","17.7","13.2","7.9","6984"
"19980214","15.9","10.4","3.1","6985"
"19980215","12.5","10","4.1","6986"
"19980216","13.4","9.7","6.9","6987"
"19980217","11.7","8.8","4.2","6988"
"19980218","13.3","7.6","3.4","6989"
"19980219","15.6","8.8","4.2","6990"
"19980220","11.5","11.2","6.8","6991"
"19980221","9.9","10","8.6","6992"
"19980222","11.6","6.3","2.7","6993"
"19980223","11.7","6.8","2","6994"
"19980224","12.9","8.2","4.7","6995"
"19980225","9.6","8.2","3.5","6996"
"19980226","10.3","7.2","4.7","6997"
"19980227","8","8.8","7.2","6998"
"19980228","10.7","5.5","3","6999"
"19980301","12.6","5.7","0.7","7000"
"19980302","15.2","9","5.4","7001"
"19980303","10.7","11.6","8.1","7002"
"19980304","11.5","9.5","8.3","7003"
"19980305","12.9","8","4.5","7004"
"19980306","13.1","9.8","6.8","7005"
"19980307","10.3","11.5","9.9","7006"
"19980308","9.5","8.7","7.1","7007"
"19980309","9","4.8","0.1","7008"
"19980310","9.6","4.4","-0.1","7009"
"19980311","8.5","7.6","5.6","7010"
"19980312","11.3","5.2","2","7011"
"19980313","10.8","7.6","3.8","7012"
"19980314","11","6.8","2.8","7013"
"19980315","10.6","8","5","7014"
"19980316","12.7","9.1","7.6","7015"
"19980317","14.6","10.3","7.9","7016"
"19980318","12.9","9.8","5","7017"
"19980319","13.5","8.6","4.3","7018"
"19980320","10.7","7.9","2.3","7019"
"19980321","12.5","9.7","8.7","7020"
"19980322","10","9.6","6.8","7021"
"19980323","9.3","7.1","4.2","7022"
"19980324","10.6","5.6","1.8","7023"
"19980325","12.9","7.8","4.9","7024"
"19980326","14.5","9.6","6.4","7025"
"19980327","16.5","12.4","10.4","7026"
"19980328","17.6","12.6","8.6","7027"
"19980329","15.8","13.6","9.7","7028"
"19980330","14","14.4","12.9","7029"
"19980331","12.4","9.2","4.4","7030"
"19980401","13.7","10","7.5","7031"
"19980402","14.2","11.3","8.9","7032"
"19980403","14.4","11.8","9.3","7033"
"19980404","14.4","10.4","6.4","7034"
"19980405","12.9","11.2","7.9","7035"
"19980406","14.3","10.4","8","7036"
"19980407","12.4","9.8","5.4","7037"
"19980408","10.8","7.9","3.4","7038"
"19980409","9","8.6","6.3","7039"
"19980410","7.8","6.4","3.7","7040"
"19980411","9.2","6.3","4.8","7041"
"19980412","9.1","4.6","0.1","7042"
"19980413","7.6","4.8","0.6","7043"
"19980414","6","4.1","0.6","7044"
"19980415","9","3.5","1","7045"
"19980416","8","4.8","0.6","7046"
"19980417","8.8","6.2","4.3","7047"
"19980418","12.7","6.5","4.2","7048"
"19980419","15.1","9.3","5.9","7049"
"19980420","13.8","10.9","6.7","7050"
"19980421","22.2","10","6.2","7051"
"19980422","14.5","15.9","9.6","7052"
"19980423","16.6","12.8","11.1","7053"
"19980424","16.7","12.2","7.8","7054"
"19980425","15.5","13.3","9.9","7055"
"19980426","14.1","10.6","5.7","7056"
"19980427","14.8","9.6","5.2","7057"
"19980428","16.2","9.9","5","7058"
"19980429","13.3","11.1","6","7059"
"19980430","10.3","11.4","9.6","7060"
"19980501","15.7","9.2","8.1","7061"
"19980502","12.4","11.8","7.9","7062"
"19980503","16.7","10","7.7","7063"
"19980504","14.3","9.5","2.3","7064"
"19980505","17.2","10.9","7.5","7065"
"19980506","16.2","13.8","10.3","7066"
"19980507","22.6","14","11.8","7067"
"19980508","22.6","15.6","8.5","7068"
"19980509","23","18","13.5","7069"
"19980510","23","17.7","12.4","7070"
"19980511","22.1","16.8","10.7","7071"
"19980512","24.9","16.4","10.7","7072"
"19980513","24.5","18","11","7073"
"19980514","25.7","19.5","14.5","7074"
"19980515","24.2","18.8","11.8","7075"
"19980516","21.6","17.4","10.7","7076"
"19980517","23.1","15.5","9.4","7077"
"19980518","23.8","15.8","8.6","7078"
"19980519","24.5","17.2","10.5","7079"
"19980520","18","18.2","11.9","7080"
"19980521","18","16.2","14.4","7081"
"19980522","17.2","13.2","8.3","7082"
"19980523","18.1","13.9","10.6","7083"
"19980524","19.6","15","11.8","7084"
"19980525","17","15.4","11.3","7085"
"19980526","12.2","14","11.1","7086"
"19980527","17.2","10","7.8","7087"
"19980528","18.7","12.8","8.3","7088"
"19980529","22","15","11.4","7089"
"19980530","20.4","15","8.1","7090"
"19980531","21.4","16.2","12.1","7091"
"19980601","19.5","15.1","8.8","7092"
"19980602","18.9","16.5","13.5","7093"
"19980603","17.2","15.4","11.9","7094"
"19980604","18.4","14","10.9","7095"
"19980605","23.4","14.3","10.2","7096"
"19980606","21.3","18.7","14","7097"
"19980607","17.2","16.2","11.2","7098"
"19980608","19.8","14.2","11.2","7099"
"19980609","17.5","17","14.3","7100"
"19980610","13","14.6","11.6","7101"
"19980611","17.8","11.6","10.1","7102"
"19980612","15.5","11.4","5.1","7103"
"19980613","18.1","13","10.5","7104"
"19980614","18.3","15","12","7105"
"19980615","18.1","14.6","10.9","7106"
"19980616","17.9","15.2","12.3","7107"
"19980617","18.6","13.6","9.4","7108"
"19980618","25.2","15.2","11.9","7109"
"19980619","28.4","19.8","14.4","7110"
"19980620","25.2","21.8","15.1","7111"
"19980621","21.8","21.2","17.1","7112"
"19980622","20.5","16.8","11.7","7113"
"19980623","23.8","17","13.4","7114"
"19980624","20.2","19.5","15.2","7115"
"19980625","18.6","16.6","13","7116"
"19980626","20.3","15.4","12.2","7117"
"19980627","22.2","16.8","13.4","7118"
"19980628","19","16.6","11.1","7119"
"19980629","19.6","15","10.9","7120"
"19980630","19.9","16.6","13.6","7121"
"19980701","17","16.4","12.9","7122"
"19980702","19.6","14","11","7123"
"19980703","19.1","14.8","10.1","7124"
"19980704","23.3","15.2","11.3","7125"
"19980705","19.3","17.7","12.1","7126"
"19980706","20.5","17.6","15.9","7127"
"19980707","22.7","16.6","12.6","7128"
"19980708","21.9","15.8","8.9","7129"
"19980709","21","18.2","14.4","7130"
"19980710","18.2","18.4","15.8","7131"
"19980711","19.1","16.4","14.6","7132"
"19980712","19.8","16.8","14.6","7133"
"19980713","20.2","15.7","11.6","7134"
"19980714","20","15.6","11.1","7135"
"19980715","22.3","16.2","12.3","7136"
"19980716","22.8","17.7","13.1","7137"
"19980717","21.9","18.4","14","7138"
"19980718","23.2","17.5","13.1","7139"
"19980719","26.3","17.4","11.6","7140"
"19980720","21.8","20.4","14.4","7141"
"19980721","22.5","18.8","15.8","7142"
"19980722","23.5","17.8","13","7143"
"19980723","21.9","19.2","14.8","7144"
"19980724","22.7","16.6","11.4","7145"
"19980725","21","17.4","12","7146"
"19980726","23.1","16.6","12.1","7147"
"19980727","21.7","18.1","13.1","7148"
"19980728","22.3","17.8","13.9","7149"
"19980729","22.5","18.6","15","7150"
"19980730","22.6","17.8","13.1","7151"
"19980731","21.9","17.7","12.8","7152"
"19980801","20.8","16.8","11.8","7153"
"19980802","18.4","16.4","11.9","7154"
"19980803","23.1","15","11.5","7155"
"19980804","26.6","18.5","13.9","7156"
"19980805","27.2","19.4","12.3","7157"
"19980806","29.2","19.2","11.1","7158"
"19980807","29.9","20.8","12.4","7159"
"19980808","26","21.9","13.9","7160"
"19980809","31.2","21.2","16.4","7161"
"19980810","29.7","23.4","15.5","7162"
"19980811","23.8","22.7","15.7","7163"
"19980812","22","19.4","15","7164"
"19980813","26.7","16.8","11.7","7165"
"19980814","22.6","20.9","15.1","7166"
"19980815","24.7","18.4","14.2","7167"
"19980816","25.3","18","11.4","7168"
"19980817","22.6","19.8","14.3","7169"
"19980818","25","19","15.4","7170"
"19980819","22.2","18","10.9","7171"
"19980820","22.7","17.4","12.7","7172"
"19980821","20.4","19.4","16","7173"
"19980822","19.4","16.1","11.8","7174"
"19980823","19","14.2","9","7175"
"19980824","22.1","15.3","11.6","7176"
"19980825","17.8","16","9.8","7177"
"19980826","20.3","16.8","15.7","7178"
"19980827","20.1","14.8","9.2","7179"
"19980828","22.7","14.4","8.6","7180"
"19980829","21.7","16.1","9.5","7181"
"19980830","22.7","17.4","13.2","7182"
"19980831","25.9","17","11.2","7183"
"19980901","23.3","20.7","15.5","7184"
"19980902","22.4","18.5","13.7","7185"
"19980903","20.2","18.8","15.1","7186"
"19980904","20","16.1","12","7187"
"19980905","21.7","17.4","14.9","7188"
"19980906","23.3","17.4","13","7189"
"19980907","23.3","19.6","15.8","7190"
"19980908","21.5","19.4","15.6","7191"
"19980909","21","18.8","16","7192"
"19980910","18.2","18","15.1","7193"
"19980911","14.8","14.7","11.2","7194"
"19980912","15.9","10.8","6.9","7195"
"19980913","17.6","11.5","7.1","7196"
"19980914","18.7","12.7","7.8","7197"
"19980915","18.6","13.7","8.7","7198"
"19980916","18.4","13.5","8.4","7199"
"19980917","21.6","13.3","8.2","7200"
"19980918","23.6","16.5","11.4","7201"
"19980919","21.4","19.4","15.1","7202"
"19980920","21.6","17.4","13.3","7203"
"19980921","18.4","17.8","14.1","7204"
"19980922","21.5","16.1","13.8","7205"
"19980923","22","16.8","12","7206"
"19980924","23","17.5","13","7207"
"19980925","22.2","18.1","13.2","7208"
"19980926","19.2","18.4","14.7","7209"
"19980927","18.1","16.7","14.2","7210"
"19980928","16.8","16.6","15","7211"
"19980929","18.4","15","13.3","7212"
"19980930","17.8","16","13.6","7213"
"19981001","14.2","15.4","13.1","7214"
"19981002","11.6","12.6","11.1","7215"
"19981003","12.5","8.5","5.4","7216"
"19981004","11.9","10.6","8.8","7217"
"19981005","12.1","10","8.2","7218"
"19981006","13.2","10.5","8.9","7219"
"19981007","11.9","11.5","9.8","7220"
"19981008","15.4","10.7","9.5","7221"
"19981009","16.1","12.7","10","7222"
"19981010","17.7","12.7","9.3","7223"
"19981011","16","13.6","9.5","7224"
"19981012","17.8","12.8","9.5","7225"
"19981013","18.3","13.2","8.6","7226"
"19981014","16.1","14.7","11.1","7227"
"19981015","17.1","11.6","7.1","7228"
"19981016","14.5","11.6","6.1","7229"
"19981017","12.4","12.2","9.8","7230"
"19981018","13.3","7.6","2.9","7231"
"19981019","15.7","8.4","3.4","7232"
"19981020","19.1","9.9","4.1","7233"
"19981021","17.9","13.5","7.9","7234"
"19981022","17.4","16.6","15.2","7235"
"19981023","15.1","16.6","15.8","7236"
"19981024","13.4","10.6","6","7237"
"19981025","14.4","11.3","9.2","7238"
"19981026","16","9.8","5.3","7239"
"19981027","14","11.7","7.4","7240"
"19981028","12.7","13.2","12.4","7241"
"19981029","11.1","10.1","7.5","7242"
"19981030","9.5","9.2","7.3","7243"
"19981031","10.5","7.6","5.8","7244"
"19981101","10.6","7","3.5","7245"
"19981102","10.3","7.6","4.5","7246"
"19981103","8.1","8.5","6.7","7247"
"19981104","11.1","5.1","2.1","7248"
"19981105","12.7","5.6","0.1","7249"
"19981106","14.5","9.3","5.9","7250"
"19981107","16.6","10","5.4","7251"
"19981108","15.9","13","9.5","7252"
"19981109","12","13.8","11.8","7253"
"19981110","10.8","10.4","8.9","7254"
"19981111","10.8","6.2","1.6","7255"
"19981112","9.2","7.4","4","7256"
"19981113","8.9","7.6","6","7257"
"19981114","8.8","6","3.2","7258"
"19981115","7.1","6.1","3.4","7259"
"19981116","7.3","4","1","7260"
"19981117","7.4","3.2","-0.8","7261"
"19981118","7.3","3.6","-0.2","7262"
"19981119","6.4","4.8","2.2","7263"
"19981120","6.9","3","-0.3","7264"
"19981121","5.7","3.4","0","7265"
"19981122","6.3","2.6","-0.4","7266"
"19981123","8.6","3.4","0.6","7267"
"19981124","6","4.9","1.2","7268"
"19981125","10.6","6","5.9","7269"
"19981126","11.5","6","1.3","7270"
"19981127","12.5","8","4.4","7271"
"19981128","8.3","9.8","7.1","7272"
"19981129","6.5","4.5","0.7","7273"
"19981130","5.1","4.6","2.8","7274"
"19981201","4.3","4","3","7275"
"19981202","4.3","3.6","2.8","7276"
"19981203","5.5","3","1.7","7277"
"19981204","5.7","2.6","-0.4","7278"
"19981205","4.3","1.4","-2.8","7279"
"19981206","9.1","0.2","-3.8","7280"
"19981207","10.5","3.6","-1.8","7281"
"19981208","12.2","6.4","2.3","7282"
"19981209","10.6","10.6","8.9","7283"
"19981210","13.4","8.6","6.7","7284"
"19981211","14.1","9","4.5","7285"
"19981212","14.2","10.3","6.5","7286"
"19981213","14.8","10.9","7.6","7287"
"19981214","13.2","11.4","8","7288"
"19981215","12.1","12.8","12.3","7289"
"19981216","10.2","8.7","5.3","7290"
"19981217","10.8","8.3","6.4","7291"
"19981218","7.9","9","7.1","7292"
"19981219","5.2","6.2","4.5","7293"
"19981220","5.4","3.9","2.6","7294"
"19981221","9.6","1.2","-3.1","7295"
"19981222","8.9","4.4","-0.8","7296"
"19981223","11.6","6.4","3.8","7297"
"19981224","12.2","5.4","-0.8","7298"
"19981225","13.4","6.8","1.3","7299"
"19981226","10.5","9.6","5.8","7300"
"19981227","8.4","9","7.4","7301"
"19981228","11.4","7.2","6.1","7302"
"19981229","12.2","6.5","1.6","7303"
"19981230","10.1","9.4","6.6","7304"
"19981231","10.5","9.6","9.1","7305"
"19990101","9.7","9.2","8","7306"
"19990102","13.6","8.3","6.9","7307"
"19990103","14.3","8.8","4","7308"
"19990104","14.7","9.9","5.5","7309"
"19990105","15.4","12.4","10","7310"
"19990106","8.9","12.2","8.9","7311"
"19990107","7.6","6","3.2","7312"
"19990108","4.5","5","2.5","7313"
"19990109","3.7","3","1.6","7314"
"19990110","3.2","2.6","1.5","7315"
"19990111","6.6","1.9","0.6","7316"
"19990112","9.2","1.4","-3.8","7317"
"19990113","10","5.4","1.7","7318"
"19990114","11.7","6.7","3.4","7319"
"19990115","7.9","7.9","4.1","7320"
"19990116","8.7","7.2","6.4","7321"
"19990117","11.5","6","3.3","7322"
"19990118","12.5","7.5","3.5","7323"
"19990119","11.7","9.3","6.1","7324"
"19990120","6.1","11.4","11.2","7325"
"19990121","4.6","5.2","4.4","7326"
"19990122","9.4","1.2","-2.1","7327"
"19990123","12.5","3.8","-1.8","7328"
"19990124","13.4","8.5","4.5","7329"
"19990125","8.9","9.8","6.2","7330"
"19990126","11.7","6","3.2","7331"
"19990127","10.8","6.6","1.6","7332"
"19990128","7","6.9","3","7333"
"19990129","4.8","4.3","1.6","7334"
"19990130","7.5","4.2","3.7","7335"
"19990131","9.8","5.4","3.3","7336"
"19990201","9.8","7.1","4.4","7337"
"19990202","10.7","7.6","5.4","7338"
"19990203","13.1","7","3.4","7339"
"19990204","9.7","10.2","7.3","7340"
"19990205","9","8.4","7.1","7341"
"19990206","5.3","7.7","6.4","7342"
"19990207","2.9","3.6","1.9","7343"
"19990208","3.3","0.8","-1.4","7344"
"19990209","4.7","0.8","-1.7","7345"
"19990210","6","1","-2.6","7346"
"19990211","7.7","1.1","-3.8","7347"
"19990212","7","3.6","-0.4","7348"
"19990213","7.2","4.4","1.9","7349"
"19990214","9.1","2.2","-2.8","7350"
"19990215","9.3","4.8","0.4","7351"
"19990216","10","6.4","3.5","7352"
"19990217","11.5","7","4","7353"
"19990218","13.2","8.2","4.8","7354"
"19990219","10.2","11.2","9.1","7355"
"19990220","11.4","7.4","4.6","7356"
"19990221","8.1","8.7","6","7357"
"19990222","7.8","5.4","2.7","7358"
"19990223","6.4","5.1","2.4","7359"
"19990224","9.9","4.4","2.5","7360"
"19990225","10.3","4.3","-1.3","7361"
"19990226","10.6","6.8","3.3","7362"
"19990227","12.6","8.9","7.2","7363"
"19990228","13.4","8.3","4","7364"
"19990301","15.1","10.2","7.1","7365"
"19990302","11.4","13.1","11.1","7366"
"19990303","7.8","9.4","7.3","7367"
"19990304","5.6","6.4","4.9","7368"
"19990305","6.9","3.6","1.5","7369"
"19990306","5.4","4.6","2.3","7370"
"19990307","8.3","4","2.6","7371"
"19990308","9","6.2","4","7372"
"19990309","7.2","6.4","3.9","7373"
"19990310","10.3","3.5","-0.2","7374"
"19990311","14","5","-0.3","7375"
"19990312","13.8","8.8","3.5","7376"
"19990313","13.6","11.4","9","7377"
"19990314","14.7","8.2","2.7","7378"
"19990315","15.7","9.2","3.8","7379"
"19990316","19.7","9.2","2.8","7380"
"19990317","13.4","12.9","6.1","7381"
"19990318","11.4","9.8","6.3","7382"
"19990319","11.3","8.1","4.8","7383"
"19990320","11.8","7.1","2.9","7384"
"19990321","10.8","9.3","6.8","7385"
"19990322","15.1","8.4","5.9","7386"
"19990323","12","10.8","6.4","7387"
"19990324","12.9","10.3","8.6","7388"
"19990325","11.8","8.5","4.1","7389"
"19990326","13.9","8.6","5.5","7390"
"19990327","15.4","7.7","1.5","7391"
"19990328","14.8","8.8","2.2","7392"
"19990329","12.9","12","9.1","7393"
"19990330","19.4","11.4","9.9","7394"
"19990331","20.4","14.6","9.9","7395"
"19990401","17.9","14.5","8.6","7396"
"19990402","13.4","13.8","9.6","7397"
"19990403","17.4","9.6","5.9","7398"
"19990404","15.3","13","8.5","7399"
"19990405","17.3","13.2","11.1","7400"
"19990406","12.6","13.8","10.4","7401"
"19990407","16.5","9.6","6.5","7402"
"19990408","16","10.4","4.4","7403"
"19990409","15.9","13","9.9","7404"
"19990410","14.4","12","8","7405"
"19990411","12.4","9","3.7","7406"
"19990412","9.3","9.8","7.3","7407"
"19990413","8.5","7.2","5.2","7408"
"19990414","11.5","3.4","-1.6","7409"
"19990415","11.6","5.9","0.3","7410"
"19990416","12.9","6.3","1","7411"
"19990417","11.5","7.3","1.7","7412"
"19990418","12.6","7.2","2.8","7413"
"19990419","12.6","6.6","0.6","7414"
"19990420","15.1","8.8","5.1","7415"
"19990421","14.1","12","8.9","7416"
"19990422","13.1","11.8","9.4","7417"
"19990423","16.7","9.7","6.3","7418"
"19990424","16.6","12.7","8.7","7419"
"19990425","17.8","10.7","4.8","7420"
"19990426","18.4","14","10.1","7421"
"19990427","18.8","14.2","10","7422"
"19990428","16.8","13","7.3","7423"
"19990429","20.8","12","7.3","7424"
"19990430","19.9","13.2","5.7","7425"
"19990501","20.3","13.6","7.4","7426"
"19990502","22.4","15.7","11.1","7427"
"19990503","18.1","15.8","9.2","7428"
"19990504","18.1","14.4","10.7","7429"
"19990505","17.6","14.1","10.1","7430"
"19990506","16.7","13.2","8.8","7431"
"19990507","16.5","12.6","8.5","7432"
"19990508","20.5","12.6","8.6","7433"
"19990509","18.4","16.6","12.7","7434"
"19990510","19","15.4","12.4","7435"
"19990511","17.8","15.2","11.3","7436"
"19990512","19.1","14.1","10.4","7437"
"19990513","17.2","14.7","10.3","7438"
"19990514","15","14","10.7","7439"
"19990515","16.5","12.2","9.3","7440"
"19990516","15.8","11.6","6.6","7441"
"19990517","16.5","11.8","7.7","7442"
"19990518","22.8","13.7","10.9","7443"
"19990519","22","16.4","10","7444"
"19990520","18.6","16.6","11.3","7445"
"19990521","17.6","14","9.5","7446"
"19990522","19.7","12.8","7.9","7447"
"19990523","18.9","15","10.3","7448"
"19990524","18.4","15.4","11.9","7449"
"19990525","21.7","12.8","7.3","7450"
"19990526","26.4","15","8.3","7451"
"19990527","22.5","18.8","11.2","7452"
"19990528","25","19","15.6","7453"
"19990529","15.4","18.6","12.1","7454"
"19990530","17.7","14.4","13.5","7455"
"19990531","22.7","13.8","9.9","7456"
"19990601","20.7","16.5","10.3","7457"
"19990602","17.7","16.8","13","7458"
"19990603","17.9","15","12.2","7459"
"19990604","18","14.6","11.2","7460"
"19990605","19.7","13.4","8.7","7461"
"19990606","17.6","14.6","9.6","7462"
"19990607","18.3","13.7","9.8","7463"
"19990608","19.1","12","5.7","7464"
"19990609","18","12.9","6.7","7465"
"19990610","17.3","13.4","8.7","7466"
"19990611","16.5","14.8","12.3","7467"
"19990612","20.9","14.4","12.3","7468"
"19990613","23","15.2","9.6","7469"
"19990614","24.9","17.1","11.2","7470"
"19990615","25.5","18.6","12.4","7471"
"19990616","21.4","19.2","13","7472"
"19990617","23.2","17","12.6","7473"
"19990618","21","17","10.9","7474"
"19990619","18.9","16.3","11.6","7475"
"19990620","17","16.7","14.5","7476"
"19990621","18.4","13.2","9.4","7477"
"19990622","21.7","13","7.5","7478"
"19990623","23","16.9","12.1","7479"
"19990624","22.3","17.2","11.4","7480"
"19990625","26.7","17","11.8","7481"
"19990626","18.9","19.3","11.9","7482"
"19990627","19.5","17.2","15.5","7483"
"19990628","17.5","15","10.6","7484"
"19990629","20.5","15.4","13.4","7485"
"19990630","21.5","15.9","11.3","7486"
"19990701","26","17.4","13.3","7487"
"19990702","23.9","20","14","7488"
"19990703","21","21","18.2","7489"
"19990704","23.2","17.6","14.3","7490"
"19990705","25.5","18.7","14.2","7491"
"19990706","24.7","19.6","13.8","7492"
"19990707","27.6","20.2","15.7","7493"
"19990708","25.2","21.8","16.1","7494"
"19990709","26.6","21.6","18","7495"
"19990710","27.2","19.9","13.2","7496"
"19990711","24.4","20.9","14.6","7497"
"19990712","26.1","19.5","14.6","7498"
"19990713","19.9","19.2","12.4","7499"
"19990714","21.6","16.4","13","7500"
"19990715","22.1","16.3","11","7501"
"19990716","25.9","17","11.9","7502"
"19990717","28","21","16.1","7503"
"19990718","26","20.8","13.5","7504"
"19990719","24.7","21.4","16.7","7505"
"19990720","20.8","20.6","16.4","7506"
"19990721","16.8","17.2","13.6","7507"
"19990722","25.5","14","11.2","7508"
"19990723","29.8","17.4","9.2","7509"
"19990724","27.8","22.2","14.5","7510"
"19990725","23","22.2","16.7","7511"
"19990726","21.7","18.8","14.6","7512"
"19990727","25.3","17.2","12.6","7513"
"19990728","28.6","19.8","14.4","7514"
"19990729","29.4","21.2","13.9","7515"
"19990730","31.3","22","14.6","7516"
"19990731","32.7","24.2","17.1","7517"
"19990801","31.9","24.6","16.5","7518"
"19990802","23.9","25.4","18.8","7519"
"19990803","27.6","21.2","18.6","7520"
"19990804","26.2","21.4","15.3","7521"
"19990805","26.9","21.8","17.5","7522"
"19990806","24.4","21","15.1","7523"
"19990807","22.7","20.6","16.7","7524"
"19990808","21.3","19.8","16.9","7525"
"19990809","17.2","18.6","15.9","7526"
"19990810","20.5","15.8","14.4","7527"
"19990811","21.7","16.4","12.2","7528"
"19990812","22.4","18","14.2","7529"
"19990813","22.4","18.2","13.9","7530"
"19990814","21.4","18.8","15.2","7531"
"19990815","19.1","16.4","11.5","7532"
"19990816","17","14.8","10.4","7533"
"19990817","19.9","13.2","9.5","7534"
"19990818","19.9","16.5","13.1","7535"
"19990819","21.2","16.2","12.5","7536"
"19990820","19.1","15.4","9.7","7537"
"19990821","19.3","14.4","9.7","7538"
"19990822","21.2","14.8","10.4","7539"
"19990823","20.4","17.4","13.5","7540"
"19990824","25","17.2","14","7541"
"19990825","24","19.9","14.8","7542"
"19990826","22.3","20.8","17.5","7543"
"19990827","24.8","17.5","12.7","7544"
"19990828","24","18.4","12","7545"
"19990829","23","18.6","13.3","7546"
"19990830","23","18.8","14.7","7547"
"19990831","24.5","18.4","13.7","7548"
"19990901","26.3","18.8","13","7549"
"19990902","26.7","20.2","14.2","7550"
"19990903","27","21.4","16","7551"
"19990904","27.4","20.2","13.5","7552"
"19990905","26.7","21.3","15.2","7553"
"19990906","23.9","20.4","14.1","7554"
"19990907","24.3","19.8","15.7","7555"
"19990908","21.6","17.6","10.9","7556"
"19990909","24.8","17.3","13","7557"
"19990910","28.5","18.2","11.5","7558"
"19990911","21.7","22.5","16.5","7559"
"19990912","19.7","19.2","16.7","7560"
"19990913","13.7","15","10.2","7561"
"19990914","17.2","12.8","11.9","7562"
"19990915","18.9","14.8","12.3","7563"
"19990916","20.1","14.6","10.4","7564"
"19990917","19","14.8","9.6","7565"
"19990918","18.8","15.2","11.3","7566"
"19990919","16.7","16.8","14.9","7567"
"19990920","20.5","15.6","14.6","7568"
"19990921","21","16.4","12.3","7569"
"19990922","20","17.2","13.4","7570"
"19990923","20","17","13.9","7571"
"19990924","19.9","17.5","15","7572"
"19990925","17.9","16.8","13.8","7573"
"19990926","18.8","14.8","11.6","7574"
"19990927","18","15.9","13","7575"
"19990928","18.5","14.6","11.3","7576"
"19990929","18.1","16.2","13.8","7577"
"19990930","17","15.4","12.7","7578"
"19991001","15.8","13.4","9.9","7579"
"19991002","16.1","12","8.3","7580"
"19991003","13.7","11.7","7.3","7581"
"19991004","14.1","10.2","6.6","7582"
"19991005","14.7","8.8","3.5","7583"
"19991006","15.3","9","3.2","7584"
"19991007","17","10.8","6.2","7585"
"19991008","17.8","13.6","10.2","7586"
"19991009","19.1","15","12.1","7587"
"19991010","15.1","16.6","14.2","7588"
"19991011","15.9","13.4","11.6","7589"
"19991012","16.2","9.8","3.6","7590"
"19991013","16.5","10.2","4.3","7591"
"19991014","15.9","10.3","4.1","7592"
"19991015","16.8","13","10","7593"
"19991016","14.8","12.3","7.8","7594"
"19991017","13.5","11.2","7.5","7595"
"19991018","12.6","10.2","6.9","7596"
"19991019","10.7","9.5","6.4","7597"
"19991020","14.5","8.8","6.8","7598"
"19991021","16.6","11.5","8.5","7599"
"19991022","16","12.6","8.6","7600"
"19991023","12.8","13.1","10.2","7601"
"19991024","15.7","11.4","10","7602"
"19991025","16.4","12.1","8.5","7603"
"19991026","16.1","11.1","5.8","7604"
"19991027","16.9","11.2","6.2","7605"
"19991028","15.8","13.1","9.3","7606"
"19991029","17.6","11.6","7.5","7607"
"19991030","16.2","13.2","8.7","7608"
"19991031","17.3","13.2","10.2","7609"
"19991101","13.8","14.8","12.2","7610"
"19991102","14.6","11.8","9.9","7611"
"19991103","14.2","10","5.4","7612"
"19991104","13.3","11.4","8.7","7613"
"19991105","11.6","10.8","8.3","7614"
"19991106","11.3","9.2","6.9","7615"
"19991107","12.9","6.8","2.2","7616"
"19991108","12.8","9.1","5.3","7617"
"19991109","11.6","10.9","9","7618"
"19991110","11","9.5","7.4","7619"
"19991111","9.4","9","6.9","7620"
"19991112","11.1","7.8","6.1","7621"
"19991113","10.9","7.6","4","7622"
"19991114","10.2","8.5","6.1","7623"
"19991115","9.5","7.8","5.5","7624"
"19991116","6.8","7.2","5","7625"
"19991117","6.3","4.6","2.3","7626"
"19991118","7.4","3.7","1.1","7627"
"19991119","6.8","5.2","2.9","7628"
"19991120","8","5.2","3.6","7629"
"19991121","8.4","5.5","3","7630"
"19991122","12.1","5.6","2.9","7631"
"19991123","13.5","7.4","2.7","7632"
"19991124","13.4","9.8","6.1","7633"
"19991125","11","12.3","11.2","7634"
"19991126","13","10.4","9.7","7635"
"19991127","13.5","9.2","5.3","7636"
"19991128","9.6","10","6.4","7637"
"19991129","12.5","9.2","8.7","7638"
"19991130","12.7","6.6","0.7","7639"
"19991201","11.5","8.8","4.9","7640"
